STA_SEQ,Station_Na,YLat,XLong,BCG,CountOfNom,HydroID,Strahler,StrMi,SqMi,Dam,Div,ICCnt,ICSum,POTW,IC_Avg,SD_Pct,Q99,DIV_CFS,POTW_CFS,DivQ99,POTWQ99,DamStrMi,ICMetric,DIVMetric,DAMMetric,STPMetric,SumMetric,HSI
16089,Morgan Brook,41.9086,-73.0007,3,1,105001733,3,12.01,6.78284,1.0,0.0,19770.0,41061.0,0.0,2.07693474962,0.02094190575,0.012794185719999998,0.0,0.0,0.0,0.0,0.08326394671,2.0,1.0,2.0,1.0,6.0,2.0
14576,Sawmill Brook,41.6008,-72.7141,4,3,106002517,3,19.25,6.813228,3.0,0.0,20179.0,129188.0,0.0,6.40210119431,1.14302756285,0.0964532675,0.0,0.0,0.0,0.0,0.15584415584,3.0,1.0,3.0,1.0,8.0,2.0
14402,Poland River,41.6912,-73.0045,3,2,105000030,3,19.5,6.821039,3.0,148.3,20103.0,16364.0,0.0,0.8140078595199999,9.782889774560001,0.28482377641,229.454008795,0.0,805.599910548,0.0,0.15384615385,1.0,3.0,3.0,1.0,8.0,2.0
16144,Aspetuck River,41.3076,-73.332,3,1,102002766,3,21.42,6.849174,1.0,0.0,20335.0,10147.0,0.0,0.49899188591000004,3.78474768417,0.17742121151999998,0.0,0.0,0.0,0.0,0.0466853408,1.0,1.0,2.0,1.0,5.0,1.0
15858,Cricker Brook,41.1984,-73.2647,5,1,102001620,4,22.87,6.850155,1.0,870.0,20679.0,61880.0,0.0,2.99240775666,1.6244093208100001,0.11589138777,1346.0889255,0.0,11615.0902276,0.0,0.043725404460000006,2.0,3.0,2.0,1.0,8.0,2.0
16108,Knowlton Brook,41.8492,-72.1783,3,1,107002179,4,25.259631,6.852461,1.0,0.0,19727.0,8248.0,0.0,0.41810716276999993,1.0,0.09080323552000001,0.0,0.0,0.0,0.0,0.03958886019,1.0,1.0,2.0,1.0,5.0,1.0
15102,Means Brook,41.3191,-73.1618,4,1,103018177,3,17.420860741,6.9620119228999995,0.0,113.0,21058.0,138478.0,0.0,6.5760281128299996,13.1376715827,0.33873649858000004,174.83683745,0.0,516.144077126,0.0,0.0,3.0,3.0,1.0,1.0,8.0,2.0
15670,Sympaug Brook,41.3921,-73.4285,5,4,103016828,3,14.638913725999998,6.990490695499999,3.0,3.93,20849.0,312306.0,0.0,14.979423473499999,15.4419124322,0.36928824965999996,6.0806085945,0.0,16.4657516183,0.0,0.20493323864,3.0,3.0,3.0,1.0,10.0,3.0
14156,Comstock Brook,41.1961,-73.4354,5,1,102001655,4,27.98,7.038709,2.0,49.75,21275.0,41600.0,0.0,1.955346651,0.53880438657,0.06870100982999999,76.9746253375,0.0,1120.42931438,0.0,0.07147962831,1.0,3.0,2.0,1.0,7.0,2.0
16320,Sumner Brook,41.5493,-72.6416,4,1,106002161,4,21.48,7.052162,3.0,0.0,20793.0,164135.0,0.0,7.893762323860001,4.458988129030001,0.19964958549000003,0.0,0.0,0.0,0.0,0.13966480447000001,3.0,1.0,3.0,1.0,8.0,2.0
16044,Chatfield Hollow Brook,41.3742,-72.593,3,1,104000815,4,19.875658,7.105544,1.0,0.0,20430.0,14395.0,0.0,0.7046010768500001,4.73497877151,0.20767394695,0.0,0.0,0.0,0.0,0.05031279971,1.0,1.0,2.0,1.0,5.0,1.0
17342,Ball Pond Brook,41.465,-73.465,5,1,103015243,4,17.456872944,7.190375828400001,2.0,0.0,21796.0,64898.0,0.0,2.97751881079,0.0,0.00946416071,0.0,0.0,0.0,0.0,0.11456805617,2.0,1.0,3.0,1.0,7.0,2.0
16313,Mad River,41.9477,-73.1444,3,1,105000646,3,15.96,7.400096,0.0,0.0,21675.0,4910.0,0.0,0.22652825835999998,1.97691963807,0.14051760479,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0
16317,Coppermine Brook,41.7137,-72.9261,3,1,105000062,4,18.79,7.412169,1.0,9.0,21900.0,41817.0,0.0,1.90945205479,27.802587800700003,0.5331953215199999,13.92505785,0.0,26.1162416245,0.0,0.05321979776000001,1.0,3.0,2.0,1.0,7.0,2.0
19024,Crystal Lake Brook,41.966806,-72.362173,4,1,107003311,3,16.628583,7.415787,2.0,0.0,21328.0,23847.0,0.0,1.11810765191,6.100247266139999,0.24850630899999998,0.0,0.0,0.0,0.0,0.12027483039,1.0,1.0,3.0,1.0,6.0,2.0
14437,Salmon Brook,41.7167,-72.5851,4,1,106002030,3,17.63,7.462744,3.0,2.96,21755.0,176774.0,0.0,8.125672259249999,58.5368889725,0.78224073975,4.579796804,0.0,5.85471527022,0.0,0.17016449234,3.0,3.0,3.0,1.0,10.0,3.0
16342,Blackledge River,41.6814,-72.46300000000001,3,1,106002921,3,19.72,7.6084,3.0,0.0,22372.0,28618.0,0.0,1.27918827105,3.7642580532,0.20102401749,0.0,0.0,0.0,0.0,0.15212981744,1.0,1.0,3.0,1.0,6.0,2.0
14377,Pattaconk Brook,41.3991,-72.4651,2,3,106000865,4,20.57,7.647302,4.0,0.0,22533.0,37466.0,0.0,1.6627169041,8.260760044260001,0.30051789166,0.0,0.0,0.0,0.0,0.19445794847,1.0,1.0,3.0,1.0,6.0,2.0
19026,Horseneck Brook,41.027382,-73.633868,5,1,102000157,3,20.62,7.647439,3.0,25.0,22596.0,226383.0,12.0,10.0187201275,1.31004234424,0.11886484386,38.68071625,18.5667438,325.41763397200003,156.200464307,0.14548981571,3.0,3.0,3.0,3.0,12.0,3.0
16145,Horseneck Brook,41.022,-73.6328,5,1,102000157,3,20.62,7.647439,3.0,25.0,22596.0,226383.0,12.0,10.0187201275,1.31004234424,0.11886484386,38.68071625,18.5667438,325.41763397200003,156.200464307,0.14548981571,3.0,3.0,3.0,3.0,12.0,3.0
14720,Green Fall River,41.4568,-71.8169,2,13,110001265,3,15.299597,7.651624,1.0,0.0,22026.0,8863.0,0.0,0.402388,10.556627,0.340263,0.0,0.0,0.0,0.0,0.065361,1.0,1.0,2.0,1.0,5.0,1.0
14716,Steele Brook,41.5916,-73.0962,5,1,103012426,3,16.566910575999998,7.6919421307,3.0,1.48,23262.0,287327.0,0.0,12.3517754277,3.31455401962,0.19106205350000002,2.289898402,0.0,11.9851030594,0.0,0.18108385304000002,3.0,3.0,3.0,1.0,10.0,3.0
17728,Trout Brook,41.765879999999996,-72.76033000000001,5,1,106003166,3,19.26,7.704235,8.0,92.32,22542.0,269425.0,0.0,11.9521337947,15.606119755999998,0.41777357919,142.840148968,0.0,341.908048001,0.0,0.41536863967,3.0,3.0,3.0,1.0,10.0,3.0
17271,Cherry Brook,41.8733,-72.9063,2,1,105000341,4,23.018638,7.71501,0.0,0.0,23122.0,12808.0,0.0,0.55393132082,0.0,0.01030896907,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0
15210,Beaver Brook,41.6841,-72.1092,3,1,107000598,3,25.715041,7.753321,2.0,0.0,22318.0,10268.0,0.0,0.46007706783999996,16.7670130908,0.43650119107,0.0,0.0,0.0,0.0,0.07777549334,1.0,1.0,2.0,1.0,5.0,1.0
15357,Sasco Brook,41.1457,-73.3012,4,4,102000983,4,25.39,7.773176,0.0,0.0,23299.0,154918.0,0.0,6.64912657196,4.6394021505500005,0.22923058324,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,6.0,2.0
15312,Beaver Brook,41.409952000000004,-72.329059,2,5,106000947,4,20.24,7.889588,1.0,0.0,23265.0,6339.0,0.0,0.27246937460000004,17.6171260975,0.45707887176000006,0.0,0.0,0.0,0.0,0.049407114620000005,1.0,1.0,2.0,1.0,5.0,1.0
16410,Roaring Brook No 2,41.4244,-72.4084,2,1,106001040,3,22.79,7.946205,0.0,0.0,23535.0,8431.0,0.0,0.3582324198,9.52671038489,0.33828094956999993,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0
14358,Noroton River,41.0898,-73.5152,5,4,102000434,4,22.625121,7.985268,1.0,2.94,23747.0,291823.0,0.0,12.2888364846,9.32001071598,0.33656172442000004,4.548852231000001,0.0,13.5156552303,0.0,0.04419865865,3.0,3.0,2.0,1.0,9.0,3.0
17181,WEST BRANCH BANTAM RIVER,41.7628,-73.1897,4,1,103008170,4,24.93469371,8.0105991606,0.0,0.0,24542.0,30447.0,0.0,1.2406079374099999,0.1723891602,0.045276176189999996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0
15253,West Branch Bantam River,41.758,-73.1861,4,1,103008170,4,24.93469371,8.0105991606,0.0,0.0,24542.0,30447.0,0.0,1.2406079374099999,0.1723891602,0.045276176189999996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0
14792,Long Meadow Pond Brook,41.4864,-73.0556,5,4,103014698,3,17.677315299,8.1044847793,3.0,0.0,24389.0,170967.0,0.0,7.01000451023,10.7666176999,0.36850370700999996,0.0,0.0,0.0,0.0,0.16970902817000003,3.0,1.0,3.0,1.0,8.0,2.0
14969,Mad River,41.5744,-72.9884,5,1,103012793,4,21.711764168000002,8.114201965,3.0,0.0,24457.0,189006.0,0.0,7.728094206160001,7.205126352560001,0.30144592431,0.0,0.0,0.0,0.0,0.13817394003,3.0,1.0,3.0,1.0,8.0,2.0
16300,Hop River,41.7712,-72.4089,3,1,107001334,3,13.1484,8.16993,2.0,0.0,23514.0,58566.0,0.0,2.4906863995900004,6.5712524499,0.29018412855000003,0.0,0.0,0.0,0.0,0.15210976240000001,2.0,1.0,3.0,1.0,7.0,2.0
15507,Guinea Brook,41.8144,-73.3769,4,1,103006567,4,25.18,8.389429208,0.0,0.0,25763.0,9015.0,0.0,0.34992042852,2.5557462508400004,0.18623881741999998,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0
16321,Bass Brook,41.6931,-72.7587,5,1,106002975,3,15.19,8.39297,1.0,4.27,24470.0,573420.0,0.0,23.433592153699998,2.5151719243599997,0.18483829532,6.6066663355,0.0,35.742952098,0.0,0.06583278473,3.0,3.0,2.0,1.0,9.0,3.0
14731,Trading Cove Brook,41.5021,-72.1235,2,3,108000827,4,25.705084,8.395822,1.0,0.0,24148.0,43231.0,0.0,1.79025178069,8.99757757527,0.35139714046,0.0,0.0,0.0,0.0,0.03890281004,1.0,1.0,2.0,1.0,5.0,1.0
15046,Charters Brook,41.9062,-72.4035,2,1,106003718,4,21.58,8.546131,0.0,0.0,25289.0,23480.0,0.0,0.92846692238,7.100320865660001,0.31867656069,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0
19644,Fenton River,41.893755999999996,-72.232191,4,1,107002637,4,26.928496,8.585061,3.0,0.0,24715.0,22757.0,0.0,0.9207768561599999,3.9322082336800004,0.23794481922,0.0,0.0,0.0,0.0,0.11140614759999999,1.0,1.0,3.0,1.0,6.0,2.0
14360,Norwalk River,41.2675,-73.4414,3,6,102002534,3,23.44,8.62,0.0,0.0,25431.0,168947.0,0.87,6.64334866895,5.76608424745,0.2899713716,0.0,1.3460889255000001,0.0,4.64214421604,0.0,3.0,1.0,1.0,3.0,8.0,2.0
14436,Salmon Brook,41.7191,-72.602,4,3,106002024,3,20.95,8.662744,3.0,3.68,25254.0,272617.0,0.0,10.7950027718,57.8160703996,0.9316469868799999,5.693801432000001,0.0,6.11154387034,0.0,0.14319809069,3.0,3.0,3.0,1.0,10.0,3.0
14983,Salmon Brook,41.7181,-72.6133,5,1,106002024,3,20.95,8.662744,3.0,3.68,25254.0,272617.0,0.0,10.7950027718,57.8160703996,0.9316469868799999,5.693801432000001,0.0,6.11154387034,0.0,0.14319809069,3.0,3.0,3.0,1.0,10.0,3.0
14401,Pocotopaug Creek,41.5352,-72.5182,3,2,106002132,3,23.18,8.675196,2.0,0.0,25319.0,118259.0,0.0,4.67076108851,0.61374780236,0.09455302567,0.0,0.0,0.0,0.0,0.08628127696,2.0,1.0,2.0,1.0,6.0,2.0
19681,Merrick Brook,41.697255,-72.084129,4,1,107000712,3,30.771394,8.723224,0.0,0.0,25111.0,16621.0,0.0,0.6619011588600001,12.9342886326,0.44193733979999994,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0
16312,Mad River,41.9458,-73.1286,2,1,105001895,3,18.07,8.750096,0.0,0.0,25649.0,5714.0,0.0,0.22277671644000002,1.67191252599,0.15828159866,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0
16417,Furnace Brook,41.9934,-72.2695,3,2,107003567,4,23.877799,8.836814,2.0,0.0,25437.0,14848.0,0.0,0.58371663325,8.541325695580001,0.36425616518,0.0,0.0,0.0,0.0,0.08375981387999999,1.0,1.0,2.0,1.0,5.0,1.0
14294,Mill Brook,41.6643,-71.9198,5,1,109003673,4,31.710565,8.890252,0.0,1.15,25599.0,76306.0,0.0,2.98081956326,14.4753182805,0.47861351625,1.77905,0.0,3.71709101313,0.0,0.0,2.0,3.0,1.0,1.0,7.0,2.0
16268,Farmill River,41.288000000000004,-73.1461,5,1,103018517,3,26.032546908,9.010694722,1.0,24.0,27411.0,323153.0,0.0,11.7891722301,9.33098480672,0.38996398165,37.1334876,0.0,95.2228650516,0.0,0.038413452339999994,3.0,3.0,2.0,1.0,9.0,3.0
14520,Factory Brook,41.9751,-73.4212,5,3,103003800,3,21.33,9.013072037,2.0,4.14,26612.0,44253.0,0.67,1.6628964377000002,0.17613886048,0.05281391633,6.405526611,1.0366431955,121.284825224,19.6282205073,0.09376465073,1.0,3.0,2.0,3.0,9.0,3.0
14470,Tankerhoosen River,41.8272,-72.464,3,7,106003411,3,19.53,9.082364,1.0,0.0,26531.0,175946.0,0.0,6.63171384418,32.7271259615,0.7408126364899998,0.0,0.0,0.0,0.0,0.051203277010000006,3.0,1.0,2.0,1.0,7.0,2.0
14296,Mill Brook,41.667,-71.9227,3,1,109003658,4,32.877985,9.156422,0.0,1.15,26367.0,86220.0,0.0,3.2699965866400005,16.7583938286,0.5340441350999999,1.77905,0.0,3.3312789769,0.0,0.0,2.0,3.0,1.0,1.0,7.0,2.0
14491,West River,41.3574,-72.7206,3,1,104001180,4,29.604908,9.19525,3.0,168.64,26463.0,22346.0,0.0,0.84442429052,8.09579946168,0.37209422309,260.924639536,0.0,701.232707583,0.0,0.10133454899,1.0,3.0,3.0,1.0,8.0,2.0
15005,Bantam River,41.7588,-73.1841,3,4,103008128,4,30.478342828000002,9.8642032807,3.0,0.64,30357.0,23354.0,0.0,0.76931185559,0.9048499397299999,0.13437494666,0.990226336,0.0,7.36912914647,0.0,0.09843054844,1.0,3.0,2.0,1.0,7.0,2.0
14129,Beacon Hill Brook,41.4684,-73.0501,4,4,103015193,3,18.946621124,9.977786618,6.0,69.67,29479.0,196334.0,0.0,6.660130940669999,14.0507364496,0.54240472901,107.795420046,0.0,198.73613610099997,0.0,0.31667915671,3.0,3.0,3.0,1.0,10.0,3.0
14490,West River,41.3399,-72.7154,3,4,104001228,4,31.981983,10.006391,3.0,168.64,28795.0,27443.0,0.0,0.95304740406,8.216418886689999,0.41539616875,260.924639536,0.0,628.134439272,0.0,0.09380281392,1.0,3.0,2.0,1.0,7.0,2.0
14176,East Branch Naugatuck River,41.8122,-73.1221,4,1,103004350,4,25.718334568000003,10.0486208945,3.0,0.0,30500.0,73280.0,0.0,2.40262295082,2.48186423111,0.22845840689,0.0,0.0,0.0,0.0,0.11664829976,2.0,1.0,3.0,1.0,7.0,2.0
15859,Means Brook,41.2931,-73.1442,4,1,103018486,4,23.587358541999997,10.0581030989,2.0,172.0,30309.0,259230.0,0.0,8.5529050777,11.3353916407,0.49155764663999996,266.1233278,0.0,541.387830336,0.0,0.08479118153,3.0,3.0,2.0,1.0,9.0,3.0
16718,HALFWAY RIVER,41.3886,-73.1936,3,1,103016836,4,30.065647721999998,10.0753718866,0.0,0.0,30716.0,81214.0,0.0,2.6440291704599996,7.872483710650001,0.40994989766999995,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,5.0,1.0
14861,Latimer Brook,41.4209,-72.2209,3,1,108001530,4,28.679157,10.152698,4.0,49.5,29220.0,43975.0,0.0,1.504962,12.046768,0.512655,76.587818,0.0,149.394513,0.0,0.139474,1.0,3.0,3.0,1.0,8.0,2.0
16126,Hall Meadow Brook,41.8861,-73.1689,3,1,103005009,3,23.70766304,10.220141983,1.0,0.0,30529.0,11875.0,0.0,0.38897441776999997,2.6938612930000003,0.24303099292,0.0,0.0,0.0,0.0,0.042180454410000005,1.0,1.0,2.0,1.0,5.0,1.0
14139,Bladens River (Bladdens River),41.3958,-73.0608,3,1,103016722,3,28.147492937,10.250196269,3.0,7.6,30883.0,153410.0,0.0,4.96745782469,12.6836800981,0.53227318629,11.75893774,0.0,22.0919220485,0.0,0.10658142829,2.0,3.0,3.0,1.0,9.0,3.0
14138,Bladens River (Bladdens River),41.3972,-73.0718,5,1,103016676,3,28.287492937,10.266014969,3.0,7.6,30930.0,155718.0,0.0,5.03452958293,12.6811172103,0.53321637697,11.75893774,0.0,22.052844301,0.0,0.10605393722,3.0,3.0,3.0,1.0,10.0,3.0
16418,Furnace Brook,41.9937,-72.2767,4,1,107003570,4,28.404049,10.304978,3.0,0.0,29661.0,17610.0,0.0,0.59370891069,7.329749440800001,0.40643007811,0.0,0.0,0.0,0.0,0.10561874471,1.0,1.0,3.0,1.0,6.0,2.0
14395,Pequonnock River,41.2881,-73.2348,4,1,102002656,4,29.809044,10.318452,0.0,113.29,30718.0,293078.0,0.0,9.54092063285,16.6935464548,0.6162077525199999,175.285533759,0.0,284.458501281,0.0,0.0,3.0,3.0,1.0,1.0,8.0,2.0
16063,Marshepaug River,41.7794,-73.2663,4,2,103007792,3,24.899620481,10.323198616200001,2.0,0.0,30772.0,32461.0,0.0,1.05488756012,1.1173860722700002,0.15792536892,0.0,0.0,0.0,0.0,0.08032250938999999,1.0,1.0,2.0,1.0,5.0,1.0
14501,Willow Brook,41.6423,-72.7503,5,3,106002734,3,18.5,10.39,3.0,40.5,30227.0,652782.0,0.0,21.5959903398,12.3195380173,0.53321866926,62.662760325,0.0,117.517941395,0.0,0.16216216215999998,3.0,3.0,3.0,1.0,10.0,3.0
14722,Oxoboxo Brook,41.4462,-72.1253,4,1,108001292,4,37.884893,10.460626,6.0,1.41,30119.0,100137.0,0.0,3.32471197583,19.3654908496,0.67518258714,2.18127,0.0,3.2306372254799998,0.0,0.15837447395999998,2.0,3.0,3.0,1.0,9.0,3.0
14424,Quinnipiac River,41.644,-72.8745,5,1,104000035,3,16.170444,10.558131,1.0,3.54,30383.0,751357.0,0.0,24.7295197973,20.6245499322,0.70484316955,5.477189421,0.0,7.770791656419999,0.0,0.061841220929999996,3.0,3.0,2.0,1.0,9.0,3.0
16431,Sprain Brook,41.5696,-73.2259,3,2,103012879,3,23.626217386,10.596072981,1.0,0.0,31559.0,20479.0,0.0,0.64891156247,1.95436094939,0.21602677315000002,0.0,0.0,0.0,0.0,0.042325861289999996,1.0,1.0,2.0,1.0,5.0,1.0
14465,Stony Brook,41.9608,-72.711,4,4,106003920,4,32.8,10.840826,1.0,7.53,32230.0,115104.0,0.0,3.5713310580199997,17.2119916857,0.6644424441100001,11.650631734500001,0.0,17.5344483751,0.0,0.03048780488,2.0,3.0,2.0,1.0,8.0,2.0
15067,Farm River,41.3524,-72.8073,5,2,104001175,4,27.428536,10.882019,1.0,290.33,31300.0,115215.0,0.0,3.6809904153400006,16.3012764451,0.6494788390199999,449.206893955,0.0,691.642078184,0.0,0.03645838043,2.0,3.0,2.0,1.0,8.0,2.0
15965,Meadow Brook,41.5871,-72.3868,3,1,106002443,3,25.19,11.092105,1.0,0.0,32529.0,176298.0,0.0,5.41971779028,21.5866490079,0.76573864218,0.0,0.0,0.0,0.0,0.03969829297,3.0,1.0,2.0,1.0,7.0,2.0
15720,Blackwell Brook,41.7896,-71.9723,2,2,109003000,4,29.400837,11.176715,0.0,0.0,32168.0,10210.0,0.0,0.31739617011,6.028999740040001,0.40650676938,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0
15364,West Branch Saugatuck River,41.1718,-73.3643,4,4,102001377,4,42.702759,11.36571,2.0,0.26,34395.0,102302.0,0.0,2.9743276639,5.29640931724,0.38865950982,0.402279449,0.0,1.03504337044,0.0,0.04683538129,2.0,3.0,2.0,1.0,8.0,2.0
16131,Chatfield Hollow Brook,41.3314,-72.595,3,5,104001320,4,32.209633,11.377355,4.0,0.0,32719.0,18468.0,0.0,0.56444267857,5.32152683994,0.39007149627,0.0,0.0,0.0,0.0,0.12418645068,1.0,1.0,3.0,1.0,6.0,2.0
14727,Latimer Brook,41.4107,-72.2217,4,2,108001593,4,32.311003,11.448633,4.0,49.5,32941.0,45807.0,0.0,1.390577,11.306023,0.574493,76.587818,0.0,133.313686,0.0,0.123797,1.0,3.0,3.0,1.0,8.0,2.0
15543,Pease Brook,41.5947,-72.1923,3,3,108000230,4,33.720706,11.519057,0.0,0.72,33141.0,29819.0,0.0,0.89976162457,8.73979866374,0.50839416895,1.11384,0.0,2.1908984564200003,0.0,0.0,1.0,3.0,1.0,1.0,6.0,2.0
14719,Wyassup Brook,41.4566,-71.8172,3,3,110001317,3,20.183072,11.563257,2.0,0.0,33272.0,20711.0,0.0,0.622475,11.337469,0.582298,0.0,0.0,0.0,0.0,0.099093,1.0,1.0,2.0,1.0,5.0,1.0
16022,Weekeepeemee River,41.5856,-73.2292,3,2,103012530,4,30.758443569,11.6332489407,2.0,0.0,35045.0,33805.0,0.0,0.9646169211,3.24226802171,0.31223544873000003,0.0,0.0,0.0,0.0,0.06502279595,1.0,1.0,2.0,1.0,5.0,1.0
14733,Oxoboxo Brook,41.4366,-72.1062,5,2,108001367,4,40.55382,11.734383,8.0,1.41,33770.0,137596.0,0.0,4.07450399763,19.3292176315,0.7755286231499999,2.18127,0.0,2.8126234608300003,0.0,0.19726871598999998,2.0,3.0,3.0,1.0,9.0,3.0
14250,South Fork Hockanum River,41.7767,-72.5612,5,2,106003179,3,26.18,11.809814,5.0,17.3,34342.0,543068.0,8.2,15.8135228001,51.1071982721,1.27547724983,26.767055645,12.68727493,20.9859138205,9.94708053921,0.19098548510000002,3.0,3.0,3.0,3.0,12.0,3.0
14553,Norwalk River,41.2604,-73.4367,4,4,102002459,4,32.82,11.830677,0.0,0.0,35066.0,207037.0,0.87,5.9042092055,6.11443845158,0.43866073348000006,0.0,1.3460889255000001,0.0,3.06863328028,0.0,3.0,1.0,1.0,3.0,8.0,2.0
16860,MOODUS RIVER,41.5111,-72.4375,3,1,106001858,4,28.07,11.869554,3.0,0.0,34869.0,26985.0,0.0,0.7738965843600001,5.668748600240001,0.42393796129,0.0,0.0,0.0,0.0,0.10687566797,1.0,1.0,3.0,1.0,6.0,2.0
15703,West Branch Salmon Brook,41.9592,-72.8469,2,1,105001956,4,32.97,11.973629,1.0,0.0,35590.0,28300.0,0.0,0.7951671817899999,12.476961190199999,0.63750552872,0.0,0.0,0.0,0.0,0.03033060358,1.0,1.0,2.0,1.0,5.0,1.0
14226,Harbor Brook,41.5314,-72.8218,5,8,104000222,3,20.731452,12.119244,5.0,3.38,34877.0,914026.0,0.0,26.2071279066,14.777695704500001,0.7044960213699999,5.229632837,0.0,7.423225509239999,0.0,0.24117944078,3.0,3.0,3.0,1.0,10.0,3.0
15854,Muddy River,41.4151,-72.8012,4,3,104000539,3,24.652768,12.147902,3.0,19.25,34969.0,202541.0,0.0,5.79201578541,13.9334841522,0.6858922388500001,29.7841515125,0.0,43.423951789200004,0.0,0.12169018910999999,3.0,3.0,3.0,1.0,10.0,3.0
15581,Pond Brook,41.4597,-73.3275,3,1,103015303,4,39.492740252,12.260835531,0.0,0.0,37548.0,168312.0,0.0,4.482582294659999,7.2069209040899995,0.49764628346999995,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,5.0,1.0
15567,Pease Brook,41.5807,-72.187,3,1,108000305,4,36.231784,12.310604,0.0,0.72,35421.0,29992.0,0.0,0.8467293413500001,8.298477716439999,0.5369176528199999,1.11384,0.0,2.07450806313,0.0,0.0,1.0,3.0,1.0,1.0,6.0,2.0
14606,Middle River,41.9659,-72.3278,3,1,107003335,4,32.516374,12.514814,4.0,0.0,36009.0,24062.0,0.0,0.66822183343,19.727956085,0.8472582633600001,0.0,0.0,0.0,0.0,0.12301494625,1.0,1.0,3.0,1.0,6.0,2.0
18789,Muddy River,41.398123,-72.815119,4,1,104000631,3,26.677118,12.527421,3.0,19.25,36058.0,209359.0,0.0,5.80617338732,14.1916999517,0.7186105592300001,29.7841515125,0.0,41.4468603749,0.0,0.11245592570999999,3.0,3.0,3.0,1.0,10.0,3.0
14738,Gardner Brook,41.5433,-72.1734,3,3,108000530,4,38.244745,12.527458,1.0,2.0,36066.0,33274.0,0.0,0.9225863694299999,20.2743446755,0.8600516435600001,3.094,0.0,3.59745838889,0.0,0.02614738312,1.0,3.0,2.0,1.0,7.0,2.0
15043,Furnace Brook,41.8212,-73.3713,3,2,103006457,4,34.591097149,12.811884055999998,1.0,0.0,38251.0,18402.0,0.0,0.48108546181999995,7.850710829289999,0.5480479993999999,0.0,0.0,0.0,0.0,0.028909172660000003,1.0,1.0,2.0,1.0,5.0,1.0
14146,Branford River,41.3072,-72.7648,5,1,104001553,4,22.646745,12.844737,2.0,100.0,36959.0,111700.0,0.0,3.0222679185000003,6.9713922519399985,0.5178253735399999,154.722865,0.0,298.793517864,0.0,0.08831291207999999,2.0,3.0,2.0,1.0,8.0,2.0
14194,Farm River,41.3331,-72.8153,5,1,104001286,4,31.937879,12.872264,2.0,290.33,37026.0,145857.0,0.0,3.93931291525,18.8337342988,0.85648062888,449.206893955,0.0,524.47992261,0.0,0.06262156607000001,2.0,3.0,2.0,1.0,8.0,2.0
14587,Tenmile River,41.6937,-72.2632,3,2,107000653,4,24.526746,12.894705,1.0,0.0,37118.0,32054.0,0.0,0.8635702354700001,2.6630648403799997,0.32041679858000005,0.0,0.0,0.0,0.0,0.040771817020000004,1.0,1.0,2.0,1.0,5.0,1.0
16261,Aspetuck River,41.2771,-73.3275,2,2,102002558,4,40.09,13.039794,1.0,0.0,38440.0,31591.0,0.0,0.8218262226899999,4.5781966475099996,0.42671900424000003,0.0,0.0,0.0,0.0,0.02494387628,1.0,1.0,2.0,1.0,5.0,1.0
16029,padanaram brook,41.3987,-73.4553,5,1,103016587,4,30.550021735,13.232390268900001,7.0,1.39,39734.0,423383.0,0.0,10.6554336337,2.7302876265599996,0.33481062614,2.1506478235,0.0,6.423475408480001,0.0,0.22913240654,3.0,3.0,3.0,1.0,10.0,3.0
15571,Cherry Brook,41.8365,-72.9295,3,2,105001405,4,35.458638,13.40501,0.0,0.0,39799.0,27099.0,0.0,0.68089650494,4.1984946585600005,0.42244219088,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0
14199,Fenton River,41.863,-72.2402,3,2,107002323,4,42.876731,13.416258,3.0,0.0,38613.0,30029.0,0.0,0.7776914510699999,4.84547047047,0.45452837786000005,0.0,0.0,0.0,0.0,0.06996802065,1.0,1.0,2.0,1.0,5.0,1.0
14179,East Branch Naugatuck River,41.797345,-73.115842,5,2,103006978,4,32.951721043,13.431563821800001,3.0,0.0,40654.0,392998.0,0.0,9.66689624637,4.60869637477,0.44381580944,0.0,0.0,0.0,0.0,0.09104228565,3.0,1.0,2.0,1.0,7.0,2.0
14463,Still River,41.3898,-73.4637,5,2,103016925,4,27.161200505,13.6277724907,2.0,55.5,40896.0,526447.0,0.0,12.872823748,3.35465200429,0.38492301028000003,85.871190075,0.0,223.086663521,0.0,0.07363444777000001,3.0,3.0,2.0,1.0,9.0,3.0
